index,original_file_name,relative_path,is_research_paper,suggested_new_filename,final_new_filename,status,message
232,"Srivastava P et al.-2013-IJES-Late Pleistocene-Holocene morphosedimentary architecture, Spiti River, arid higher Himalaya.pdf","test1/Srivastava P et al.-2013-IJES-Late Pleistocene-Holocene morphosedimentary architecture, Spiti River, arid higher Himalaya.pdf",True,Srivastava P et al.-2013-IJES-Late Pleistocene-Holocene morphosedimentary architecture Spiti River arid higher Himalaya.pdf,Srivastava P et al.-2013-IJES-Late Pleistocene-Holocene morphosedimentary architecture Spiti River arid higher Himalaya.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Srivastava P et al.-2013-IJES-Late Pleistocene-Holocene morphosedimentary architecture Spiti River arid higher Himalaya.pdf
233,"Strecker et al.-2003-GSAB-Differential structural and geomorphic mountain-front evolution in an active continental collision zone, The northwest Pamir, southern Kyrgyzstan.pdf","test1/Strecker et al.-2003-GSAB-Differential structural and geomorphic mountain-front evolution in an active continental collision zone, The northwest Pamir, southern Kyrgyzstan.pdf",True,Strecker MR et al.-2003-GSAB-Differential structural and geomorphic mountain-front evolution in an active continental collision zone The nor.pdf,Strecker MR et al.-2003-GSAB-Differential structural and geomorphic mountain-front evolution in an active continental collision zone The nor.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Strecker MR et al.-2003-GSAB-Differential structural and geomorphic mountain-front evolution in an active continental collision zone The nor.pdf
234,Stubbins B et al.-2023-NC-Global climate forcing on late Miocene establishment of the Pampean aeolian system in South America.pdf,test1/Stubbins B et al.-2023-NC-Global climate forcing on late Miocene establishment of the Pampean aeolian system in South America.pdf,True,Stubbins B et al.-2023-NC-Global climate forcing on late Miocene establishment of the Pampean aeolian system in South America.pdf,Stubbins B et al.-2023-NC-Global climate forcing on late Miocene establishment of the Pampean aeolian system in South America (2).pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Stubbins B et al.-2023-NC-Global climate forcing on late Miocene establishment of the Pampean aeolian system in South America (2).pdf
235,"Su Q et al.-2019-JEAS-Geomorphic evidence for northeastward expansion of the eastern Qilian Shan, northeastern Tibetan Plateau.pdf","test1/Su Q et al.-2019-JEAS-Geomorphic evidence for northeastward expansion of the eastern Qilian Shan, northeastern Tibetan Plateau.pdf",True,Su Q et al.-2019-JAES-Geomorphic evidence for northeastward expansion of the eastern Qilian Shan northeastern Tibetan Plateau.pdf,Su Q et al.-2019-JAES-Geomorphic evidence for northeastward expansion of the eastern Qilian Shan northeastern Tibetan Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Su Q et al.-2019-JAES-Geomorphic evidence for northeastward expansion of the eastern Qilian Shan northeastern Tibetan Plateau.pdf
236,"Su Q et al.-2022-PPP-River piracy and its geomorphic effects in the northern Qilian Shan, northeastern Qinghai-Tibet Plateau.pdf","test1/Su Q et al.-2022-PPP-River piracy and its geomorphic effects in the northern Qilian Shan, northeastern Qinghai-Tibet Plateau.pdf",True,Su Q et al.-2022-PPP-River piracy and its geomorphic effects in the northern Qilian Shan northeastern Qinghai-Tibet Plateau.pdf,Su Q et al.-2022-PPP-River piracy and its geomorphic effects in the northern Qilian Shan northeastern Qinghai-Tibet Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Su Q et al.-2022-PPP-River piracy and its geomorphic effects in the northern Qilian Shan northeastern Qinghai-Tibet Plateau.pdf
237,Sun XF et al.-2021-PNAS-Ancient DNA and multimethod dating confirm the late arrival of anatomically modern humans in southern China.pdf,test1/Sun XF et al.-2021-PNAS-Ancient DNA and multimethod dating confirm the late arrival of anatomically modern humans in southern China.pdf,True,Sun XF et al.-2021-PNAS-Ancient DNA and multimethod dating confirm the late arrival of anatomically modern humans in southern China.pdf,Sun XF et al.-2021-PNAS-Ancient DNA and multimethod dating confirm the late arrival of anatomically modern humans in southern China (2).pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Sun XF et al.-2021-PNAS-Ancient DNA and multimethod dating confirm the late arrival of anatomically modern humans in southern China (2).pdf
238,Tan LC et al.-2018-QSR-High resolution monsoon precipitation changes on southeastern Tibetan Plateau over the past 2300 years.pdf,test1/Tan LC et al.-2018-QSR-High resolution monsoon precipitation changes on southeastern Tibetan Plateau over the past 2300 years.pdf,True,Tan LC et al.-2018-QSR-High resolution monsoon precipitation changes on southeastern Tibetan Plateau over the past 2300 years.pdf,Tan LC et al.-2018-QSR-High resolution monsoon precipitation changes on southeastern Tibetan Plateau over the past 2300 years (2).pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Tan LC et al.-2018-QSR-High resolution monsoon precipitation changes on southeastern Tibetan Plateau over the past 2300 years (2).pdf
239,TangjiawanPaper_2018.pdf,test1/TangjiawanPaper_2018.pdf,True,Fan X et al.-2018-EG-Analyzing successive landslide dam formation by different triggering mechanisms The case of the Tangjiawan landslide Sichuan China.pdf,Fan X et al.-2018-EG-Analyzing successive landslide dam formation by different triggering mechanisms The case of the Tangjiawan landslide Sichuan China.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Fan X et al.-2018-EG-Analyzing successive landslide dam formation by different triggering mechanisms The case of the Tangjiawan landslide Sichuan China.pdf
240,The Cenozoic evolution of the Yellow River.pdf,test1/The Cenozoic evolution of the Yellow River.pdf,True,Lin X et al.-2024-ESR-The Cenozoic evolution of the Yellow River.pdf,Lin X et al.-2024-ESR-The Cenozoic evolution of the Yellow River.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Lin X et al.-2024-ESR-The Cenozoic evolution of the Yellow River.pdf
241,The-Fluvial-Archives-Group--20-years-of-research-connecti_2017_Quaternary-Sc.pdf,test1/The-Fluvial-Archives-Group--20-years-of-research-connecti_2017_Quaternary-Sc.pdf,True,Cordier S et al.-2017-QSR-The Fluvial Archives Group 20 years of research connecting fluvial geomorphology and palaeoenvironments.pdf,Cordier S et al.-2017-QSR-The Fluvial Archives Group 20 years of research connecting fluvial geomorphology and palaeoenvironments.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Cordier S et al.-2017-QSR-The Fluvial Archives Group 20 years of research connecting fluvial geomorphology and palaeoenvironments.pdf
242,The-Gediz-River-fluvial-archive--A-benchmark-for-Quater_2017_Quaternary-Scie.pdf,test1/The-Gediz-River-fluvial-archive--A-benchmark-for-Quater_2017_Quaternary-Scie.pdf,True,Maddy D et al.-2016-QSR-The Gediz River fluvial archive A benchmark for Quaternary research in Western Anatolia.pdf,Maddy D et al.-2016-QSR-The Gediz River fluvial archive A benchmark for Quaternary research in Western Anatolia.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Maddy D et al.-2016-QSR-The Gediz River fluvial archive A benchmark for Quaternary research in Western Anatolia.pdf
243,The-linking-of-the-upper-middle-and-lower-reaches-of-the-_2017_Quaternary-Sc.pdf,test1/The-linking-of-the-upper-middle-and-lower-reaches-of-the-_2017_Quaternary-Sc.pdf,True,Hu ZB et al.-2017-QSR-The linking of the upper middle and lower reaches of the Yellow River as a result of fluvial entrenchment.pdf,Hu ZB et al.-2017-QSR-The linking of the upper middle and lower reaches of the Yellow River as a result of fluvial entrenchment.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Hu ZB et al.-2017-QSR-The linking of the upper middle and lower reaches of the Yellow River as a result of fluvial entrenchment.pdf
244,Tian QY et al.-2020-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces.pdf,test1/Tian QY et al.-2020-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces.pdf,True,Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces.pdf,Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces (2).pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces (2).pdf
245,Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces.pdf,test1/Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces.pdf,True,Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces.pdf,Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces (3).pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Tian QY et al.-2021-Geomorphology-Late Quaternary variations in paleoerosion rates in the northern Qilian Shan revealed by 10Be in fluvial terraces (3).pdf
246,Tian YT.pdf,test1/Tian YT.pdf,True,Tian Y et al.-2014-JGR-A thermochronological perspective on the morphotectonic evolution of the southeastern Tibetan Plateau.pdf,Tian Y et al.-2014-JGR-A thermochronological perspective on the morphotectonic evolution of the southeastern Tibetan Plateau.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Tian Y et al.-2014-JGR-A thermochronological perspective on the morphotectonic evolution of the southeastern Tibetan Plateau.pdf
247,Tian YT2.pdf,test1/Tian YT2.pdf,True,Tian Y et al.-2013-Tectonics-Constructing the Longmen Shan eastern Tibetan Plateau margin Insights from low-temperature thermochronology.pdf,Tian Y et al.-2013-Tectonics-Constructing the Longmen Shan eastern Tibetan Plateau margin Insights from low-temperature thermochronology.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Tian Y et al.-2013-Tectonics-Constructing the Longmen Shan eastern Tibetan Plateau margin Insights from low-temperature thermochronology.pdf
248,"Tofelde S et al.-2019-ESD-Alluvial channel response to environmental perturbations, fill-terrace formation and sediment-signal disruption.pdf","test1/Tofelde S et al.-2019-ESD-Alluvial channel response to environmental perturbations, fill-terrace formation and sediment-signal disruption.pdf",True,Tofelde S et al.-2019-ESD-Alluvial channel response to environmental perturbations fill-terrace formation and sediment-signal disruption.pdf,Tofelde S et al.-2019-ESD-Alluvial channel response to environmental perturbations fill-terrace formation and sediment-signal disruption.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Tofelde S et al.-2019-ESD-Alluvial channel response to environmental perturbations fill-terrace formation and sediment-signal disruption.pdf
249,"Tofelde et al.-2017-EPSL-100 kyr fluvial cut-and-fill terrace cycles since the Middle Pleistocene in the southern Central Andes, NW Argentina.pdf","test1/Tofelde et al.-2017-EPSL-100 kyr fluvial cut-and-fill terrace cycles since the Middle Pleistocene in the southern Central Andes, NW Argentina.pdf",True,Tofelde S et al.-2017-EPSL-100 kyr fluvial cut-and-fill terrace cycles since the Middle Pleistocene in the southern Central Andes NW Argentina.pdf,Tofelde S et al.-2017-EPSL-100 kyr fluvial cut-and-fill terrace cycles since the Middle Pleistocene in the southern Central Andes NW Argentina.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Tofelde S et al.-2017-EPSL-100 kyr fluvial cut-and-fill terrace cycles since the Middle Pleistocene in the southern Central Andes NW Argentina.pdf
250,Topotoolbox userguide.pdf,test1/Topotoolbox userguide.pdf,False,,,skipped,Not a research paper
251,Tracking_Downstream砾石技术软件PC测量粒径.pdf,test1/Tracking_Downstream砾石技术软件PC测量粒径.pdf,True,Purinton B & Bookhagen B-2021-JGRES-Tracking Downstream Variability in Large Grain-Size Distributions in the South-Central Andes.pdf,Purinton B & Bookhagen B-2021-JGRES-Tracking Downstream Variability in Large Grain-Size Distributions in the South-Central Andes.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Purinton B & Bookhagen B-2021-JGRES-Tracking Downstream Variability in Large Grain-Size Distributions in the South-Central Andes.pdf
252,"Transforming the Miocene Altyn Tagh fault slip into shortening of the North-Western Qilian Shan, Insights from the drainage basin geometry.pdf","test1/Transforming the Miocene Altyn Tagh fault slip into shortening of the North-Western Qilian Shan, Insights from the drainage basin geometry.pdf",True,Zhang H-p et al.-2014-Terra Nova-Transforming the Miocene Altyn Tagh fault slip into shortening of the north-western Qilian Shan insights fr.pdf,Zhang H-p et al.-2014-Terra Nova-Transforming the Miocene Altyn Tagh fault slip into shortening of the north-western Qilian Shan insights fr.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Zhang H-p et al.-2014-Terra Nova-Transforming the Miocene Altyn Tagh fault slip into shortening of the north-western Qilian Shan insights fr.pdf
253,Treatiseaeolianandclimatechange.pdf,test1/Treatiseaeolianandclimatechange.pdf,False,,,skipped,Not a research paper
254,Two-Late-Pleistocene-climate-driven-incision-aggradation-rh_2017_Quaternary-.pdf,test1/Two-Late-Pleistocene-climate-driven-incision-aggradation-rh_2017_Quaternary-.pdf,True,Panin A et al.-2016-QSR-Two Late Pleistocene climate-driven incision aggradation rhythms in the middle Dnieper River basin west-central Russian Plain.pdf,Panin A et al.-2016-QSR-Two Late Pleistocene climate-driven incision aggradation rhythms in the middle Dnieper River basin west-central Russian Plain.pdf,renamed,Renamed to: /Users/pz/VScode/OSL_source_ana/test1/Panin A et al.-2016-QSR-Two Late Pleistocene climate-driven incision aggradation rhythms in the middle Dnieper River basin west-central Russian Plain.pdf
